"source_dataset","date","plant_name","plant_number","energy_type_clean","energy_generated_mwh","emissions_kg","ef_kg_per_mwh","audit_severity","audit_issue_codes","pollutant"
"eastwest_power",2024-08-01,"Dangjin",1,"coal",312889.157,10230,0.0326952844837637,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-08-01,"Dangjin",5,"coal",288337.93,16810,0.0582996486102262,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-08-01,"Dangjin",6,"coal",153159.115,12420,0.0810921374153931,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-08-01,"Dangjin",7,"coal",287883.999,18840,0.0654430258904386,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-08-01,"Dangjin",8,"coal",278011.149,27610,0.0993125639000902,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass","TSP"
"eastwest_power",2024-08-01,"Dangjin",9,"coal",605851.969,46670,0.0770320183609076,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-08-01,"Dangjin",10,"coal",607324.346,42260,0.0695839056647994,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-08-01,"Donghae",1,"coal",112084.583,37560,0.335104070467925,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-08-01,"Donghae",2,"coal",128631.356,45230,0.351624995697006,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"western_power",2024-08-01,"Taean",7,"coal",232480,0,0,"warning","recent_shift_low_dust_tsp_mass;zero_dust_tsp_coal_generation","TSP"
"western_power",2024-08-01,"Taean",8,"coal",247149,0,0,"warning","recent_shift_low_dust_tsp_mass;zero_dust_tsp_coal_generation","TSP"
"eastwest_power",2024-09-01,"Dangjin",1,"coal",305112.112,9830,0.0322176656166308,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-09-01,"Dangjin",5,"coal",282652.3,14400,0.0509459855801633,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-09-01,"Dangjin",7,"coal",159450.239,8440,0.0529318742507498,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-09-01,"Dangjin",8,"coal",305025.563,30540,0.10012275594095,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass","TSP"
"eastwest_power",2024-09-01,"Dangjin",9,"coal",539051.191,31950,0.0592708086605452,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-09-01,"Dangjin",10,"coal",622315.338,33260,0.0534455732794425,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-09-01,"Donghae",1,"coal",89691.058,30920,0.344738937074418,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-09-01,"Donghae",2,"coal",107286.911,38610,0.359876145562621,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"western_power",2024-09-01,"Taean",7,"coal",242715,0,0,"warning","recent_shift_low_dust_tsp_mass;zero_dust_tsp_coal_generation","TSP"
"western_power",2024-09-01,"Taean",8,"coal",181515,0,0,"warning","recent_shift_low_dust_tsp_mass;zero_dust_tsp_coal_generation","TSP"
"eastwest_power",2024-10-01,"Dangjin",5,"coal",337919.675,19300,0.0571141647789523,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass","TSP"
"eastwest_power",2024-10-01,"Dangjin",7,"coal",91770.605,7490,0.0816165481310709,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-10-01,"Dangjin",8,"coal",231107.966,28190,0.121977621489689,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass","TSP"
"eastwest_power",2024-10-01,"Dangjin",9,"coal",439738.782,33070,0.0752037376589632,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-10-01,"Dangjin",10,"coal",543328.762,38050,0.0700312640544511,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-10-01,"Donghae",1,"coal",5808.956,2080,0.358067783608621,"warning","high_dust_tsp_emission_factor;recent_shift_low_nox_mass;recent_shift_low_sox_mass","TSP"
"eastwest_power",2024-10-01,"Donghae",2,"coal",20029.226,7050,0.35198564337933,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","TSP"
"eastwest_power",2024-11-01,"Dangjin",1,"coal",284516.003,11620,0.0408412879327565,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-11-01,"Dangjin",4,"coal",261396.982,9640,0.0368787731451314,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-11-01,"Dangjin",5,"coal",252635.636,18020,0.0713280211980862,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass","TSP"
"eastwest_power",2024-11-01,"Dangjin",7,"coal",187135.622,16860,0.0900950862257534,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-11-01,"Dangjin",8,"coal",291786.394,37760,0.129409735259966,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass","TSP"
"eastwest_power",2024-11-01,"Dangjin",9,"coal",366366.423,47840,0.130579651945888,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-11-01,"Dangjin",10,"coal",559809.418,50540,0.0902807247876634,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-11-01,"Donghae",1,"coal",13264.642,4440,0.334724450158549,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","TSP"
"eastwest_power",2024-11-01,"Donghae",2,"coal",110137.813,39120,0.355191363750795,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"western_power",2024-11-01,"Taean",4,"coal",35253,0,0,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;zero_dust_tsp_coal_generation","TSP"
"western_power",2024-11-01,"Taean",8,"coal",298913,0,0,"warning","recent_shift_low_dust_tsp_mass;zero_dust_tsp_coal_generation","TSP"
"western_power",2024-11-01,"Taean",9,"coal",54912,0,0,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;zero_dust_tsp_coal_generation","TSP"
"eastwest_power",2024-12-01,"Dangjin",1,"coal",303168.634,11580,0.038196563566665,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-12-01,"Dangjin",5,"coal",325075.817,21290,0.0654924140358309,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass","TSP"
"eastwest_power",2024-12-01,"Dangjin",6,"coal",131699.496,0,0,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"eastwest_power",2024-12-01,"Dangjin",7,"coal",276376.4,16850,0.0609675789973384,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-12-01,"Dangjin",8,"coal",80170.248,8230,0.10265653662441,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-12-01,"Dangjin",9,"coal",576985.86,49490,0.085773332469534,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-12-01,"Dangjin",10,"coal",583135.488,41210,0.0706696828576483,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-12-01,"Donghae",1,"coal",108133.022,33280,0.307769073539811,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-12-01,"Donghae",2,"coal",102049.392,36180,0.354534204378209,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"western_power",2024-12-01,"Taean",4,"coal",58957,0,0,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;zero_dust_tsp_coal_generation","TSP"
"midland_power",2025-01-01,"Seocheon",,"coal",339095,0,0,"warning","zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"western_power",2025-01-01,"Taean",4,"coal",46335,0,0,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;zero_dust_tsp_coal_generation","TSP"
"southern_power",2025-02-01,"Hadong",8,"coal",39296.5802,473,0.0120366708144237,"warning","recent_shift_low_dust_tsp_mass","TSP"
"western_power",2025-02-01,"Taean",8,"coal",287304,0,0,"warning","recent_shift_low_dust_tsp_mass;zero_dust_tsp_coal_generation","TSP"
"western_power",2025-02-01,"Taean",,"coal",205344,0,0,"warning","recent_shift_low_nox_mass;recent_shift_low_sox_mass;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"midland_power",2025-03-01,"Seocheon",,"coal",128778,493.755347,0.00383415914985479,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"southeast_power",2025-03-01,"Samcheonpo",5,"coal",44190,980.734557744,0.0221935858281059,"warning","high_dust_tsp_emission_factor","TSP"
"southern_power",2025-03-01,"Hadong",7,"coal",22323.8938,162,0.00725679854291369,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_sox_mass","TSP"
"western_power",2025-03-01,"Taean",7,"coal",38621,0,0,"warning","recent_shift_low_dust_tsp_mass;zero_dust_tsp_coal_generation","TSP"
"western_power",2025-03-01,"Taean",8,"coal",262206,0,0,"warning","recent_shift_low_dust_tsp_mass;zero_dust_tsp_coal_generation","TSP"
"western_power",2025-03-01,"Taean",,"coal",52343,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"southeast_power",2025-04-01,"Samcheonpo",5,"coal",2398,233.081721504,0.0971983826121768,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"southern_power",2025-04-01,"Hadong",2,"coal",6450.931622,147,0.0227874063179769,"warning","recent_shift_low_dust_tsp_mass","TSP"
"southern_power",2025-04-01,"Hadong",3,"coal",19282.207468,299,0.015506523332259,"warning","recent_shift_low_dust_tsp_mass","TSP"
"southern_power",2025-04-01,"Hadong",5,"coal",7868.156277,125,0.0158868222235744,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_sox_mass","TSP"
"southern_power",2025-04-01,"Hadong",8,"coal",55706.7646,664,0.011919557791012,"warning","recent_shift_low_dust_tsp_mass","TSP"
"southern_power",2025-04-01,"Namjeju Steam",1,"bio_oil_and_diesel",26620.9,745,0.0279855301661476,"warning","high_dust_tsp_emission_factor","TSP"
"western_power",2025-04-01,"Taean",2,"coal",14932,100,0.00669702652022502,"warning","recent_shift_low_dust_tsp_mass","TSP"
"western_power",2025-04-01,"Taean",8,"coal",116132,0,0,"warning","recent_shift_low_dust_tsp_mass;zero_dust_tsp_coal_generation","TSP"
"western_power",2025-04-01,"Taean",9,"coal",36127,0,0,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass;zero_dust_tsp_coal_generation","TSP"
"western_power",2025-05-01,"Taean",,"coal",64277,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"southern_power",2025-07-01,"Namjeju Steam",1,"bio_oil_and_diesel",1380,39,0.0282608695652174,"warning","high_dust_tsp_emission_factor;recent_shift_low_dust_tsp_mass","TSP"
"southeast_power",2026-02-01,"Yeongheung",5,"coal",26922,46.7963139456,0.00173821833242701,"warning","high_nox_emission_factor;recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","TSP"
